event_id,trigger_time_utc,goes_file,goes_time_utc,delta_goes_min,match_status
ATTO_2025_0472,2025-01-22 18:28:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501221830.nc,2025-01-22 18:30:00,2.0,ok
ATTO_2025_0473,2025-01-22 18:53:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501221850.nc,2025-01-22 18:50:00,-3.0,ok
ATTO_2025_0474,2025-01-22 19:24:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501221920.nc,2025-01-22 19:20:00,-4.0,ok
ATTO_2025_0475,2025-01-22 20:01:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501222000.nc,2025-01-22 20:00:00,-1.0,ok
ATTO_2025_0476,2025-01-22 21:08:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501222110.nc,2025-01-22 21:10:00,2.0,ok
ATTO_2025_0477,2025-01-22 21:39:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501222140.nc,2025-01-22 21:40:00,1.0,ok
ATTO_2025_0478,2025-01-22 23:50:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501222350.nc,2025-01-22 23:50:00,0.0,ok
ATTO_2025_0479,2025-01-23 00:01:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501230000.nc,2025-01-23 00:00:00,-1.0,ok
ATTO_2025_0480,2025-01-23 00:21:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501230020.nc,2025-01-23 00:20:00,-1.0,ok
ATTO_2025_0481,2025-01-23 01:51:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501230150.nc,2025-01-23 01:50:00,-1.0,ok
ATTO_2025_0482,2025-01-23 03:49:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501230350.nc,2025-01-23 03:50:00,1.0,ok
ATTO_2025_0483,2025-01-23 04:32:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501230430.nc,2025-01-23 04:30:00,-2.0,ok
ATTO_2025_0484,2025-01-23 07:30:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501230730.nc,2025-01-23 07:30:00,0.0,ok
ATTO_2025_0485,2025-01-23 08:45:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501230840.nc,2025-01-23 08:40:00,-5.0,ok
ATTO_2025_0486,2025-01-23 11:35:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231130.nc,2025-01-23 11:30:00,-5.0,ok
ATTO_2025_0487,2025-01-23 12:14:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231210.nc,2025-01-23 12:10:00,-4.0,ok
ATTO_2025_0488,2025-01-23 12:28:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231230.nc,2025-01-23 12:30:00,2.0,ok
ATTO_2025_0489,2025-01-23 12:51:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231250.nc,2025-01-23 12:50:00,-1.0,ok
ATTO_2025_0490,2025-01-23 13:44:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231340.nc,2025-01-23 13:40:00,-4.0,ok
ATTO_2025_0491,2025-01-23 13:57:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231400.nc,2025-01-23 14:00:00,3.0,ok
ATTO_2025_0492,2025-01-23 14:16:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231420.nc,2025-01-23 14:20:00,4.0,ok
ATTO_2025_0493,2025-01-23 14:30:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231430.nc,2025-01-23 14:30:00,0.0,ok
ATTO_2025_0494,2025-01-23 15:09:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231510.nc,2025-01-23 15:10:00,1.0,ok
ATTO_2025_0495,2025-01-23 15:52:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231550.nc,2025-01-23 15:50:00,-2.0,ok
ATTO_2025_0496,2025-01-23 16:52:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231650.nc,2025-01-23 16:50:00,-2.0,ok
ATTO_2025_0497,2025-01-23 17:31:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231730.nc,2025-01-23 17:30:00,-1.0,ok
ATTO_2025_0498,2025-01-23 18:25:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231820.nc,2025-01-23 18:20:00,-5.0,ok
ATTO_2025_0499,2025-01-23 18:39:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501231840.nc,2025-01-23 18:40:00,1.0,ok
ATTO_2025_0500,2025-01-23 20:16:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501232020.nc,2025-01-23 20:20:00,4.0,ok
ATTO_2025_0501,2025-01-23 20:58:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501232100.nc,2025-01-23 21:00:00,2.0,ok
ATTO_2025_0502,2025-01-23 21:46:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501232150.nc,2025-01-23 21:50:00,4.0,ok
ATTO_2025_0503,2025-01-23 23:07:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501232310.nc,2025-01-23 23:10:00,3.0,ok
ATTO_2025_0504,2025-01-24 01:39:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240140.nc,2025-01-24 01:40:00,1.0,ok
ATTO_2025_0505,2025-01-24 02:20:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240220.nc,2025-01-24 02:20:00,0.0,ok
ATTO_2025_0506,2025-01-24 03:46:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240350.nc,2025-01-24 03:50:00,4.0,ok
ATTO_2025_0507,2025-01-24 04:41:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240440.nc,2025-01-24 04:40:00,-1.0,ok
ATTO_2025_0508,2025-01-24 05:33:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240530.nc,2025-01-24 05:30:00,-3.0,ok
ATTO_2025_0509,2025-01-24 05:56:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240600.nc,2025-01-24 06:00:00,4.0,ok
ATTO_2025_0510,2025-01-24 07:01:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240700.nc,2025-01-24 07:00:00,-1.0,ok
ATTO_2025_0511,2025-01-24 08:00:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240800.nc,2025-01-24 08:00:00,0.0,ok
ATTO_2025_0512,2025-01-24 08:31:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240830.nc,2025-01-24 08:30:00,-1.0,ok
ATTO_2025_0513,2025-01-24 09:31:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501240930.nc,2025-01-24 09:30:00,-1.0,ok
ATTO_2025_0514,2025-01-24 11:22:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501241120.nc,2025-01-24 11:20:00,-2.0,ok
ATTO_2025_0515,2025-01-24 14:15:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501241410.nc,2025-01-24 14:10:00,-5.0,ok
ATTO_2025_0516,2025-01-24 15:50:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501241550.nc,2025-01-24 15:50:00,0.0,ok
ATTO_2025_0517,2025-01-24 16:52:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501241650.nc,2025-01-24 16:50:00,-2.0,ok
ATTO_2025_0518,2025-01-24 17:08:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501241710.nc,2025-01-24 17:10:00,2.0,ok
ATTO_2025_0519,2025-01-24 17:47:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501241750.nc,2025-01-24 17:50:00,3.0,ok
ATTO_2025_0520,2025-01-24 21:14:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501242110.nc,2025-01-24 21:10:00,-4.0,ok
ATTO_2025_0521,2025-01-24 22:19:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501242220.nc,2025-01-24 22:20:00,1.0,ok
ATTO_2025_0522,2025-01-24 23:47:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501242350.nc,2025-01-24 23:50:00,3.0,ok
ATTO_2025_0523,2025-01-25 00:42:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501250040.nc,2025-01-25 00:40:00,-2.0,ok
ATTO_2025_0524,2025-01-25 01:32:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501250130.nc,2025-01-25 01:30:00,-2.0,ok
ATTO_2025_0525,2025-01-25 01:43:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501250140.nc,2025-01-25 01:40:00,-3.0,ok
ATTO_2025_0526,2025-01-25 03:30:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501250330.nc,2025-01-25 03:30:00,0.0,ok
ATTO_2025_0527,2025-01-25 03:54:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501250350.nc,2025-01-25 03:50:00,-4.0,ok
ATTO_2025_0528,2025-01-25 04:52:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501250450.nc,2025-01-25 04:50:00,-2.0,ok
ATTO_2025_0529,2025-01-25 06:30:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501250630.nc,2025-01-25 06:30:00,0.0,ok
ATTO_2025_0530,2025-01-25 08:56:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501250900.nc,2025-01-25 09:00:00,4.0,ok
ATTO_2025_0531,2025-01-25 11:05:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251100.nc,2025-01-25 11:00:00,-5.0,ok
ATTO_2025_0532,2025-01-25 11:21:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251120.nc,2025-01-25 11:20:00,-1.0,ok
ATTO_2025_0533,2025-01-25 11:57:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251200.nc,2025-01-25 12:00:00,3.0,ok
ATTO_2025_0534,2025-01-25 12:58:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251300.nc,2025-01-25 13:00:00,2.0,ok
ATTO_2025_0535,2025-01-25 14:40:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251440.nc,2025-01-25 14:40:00,0.0,ok
ATTO_2025_0536,2025-01-25 15:16:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251520.nc,2025-01-25 15:20:00,4.0,ok
ATTO_2025_0537,2025-01-25 15:50:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251550.nc,2025-01-25 15:50:00,0.0,ok
ATTO_2025_0538,2025-01-25 16:11:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251610.nc,2025-01-25 16:10:00,-1.0,ok
ATTO_2025_0539,2025-01-25 17:10:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251710.nc,2025-01-25 17:10:00,0.0,ok
ATTO_2025_0540,2025-01-25 18:27:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251830.nc,2025-01-25 18:30:00,3.0,ok
ATTO_2025_0541,2025-01-25 18:57:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501251900.nc,2025-01-25 19:00:00,3.0,ok
ATTO_2025_0542,2025-01-25 21:37:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501252140.nc,2025-01-25 21:40:00,3.0,ok
ATTO_2025_0543,2025-01-25 22:22:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501252220.nc,2025-01-25 22:20:00,-2.0,ok
ATTO_2025_0544,2025-01-25 22:51:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501252250.nc,2025-01-25 22:50:00,-1.0,ok
ATTO_2025_0545,2025-01-26 00:00:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501260000.nc,2025-01-26 00:00:00,0.0,ok
ATTO_2025_0546,2025-01-26 00:25:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501260020.nc,2025-01-26 00:20:00,-5.0,ok
ATTO_2025_0547,2025-01-26 01:19:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501260120.nc,2025-01-26 01:20:00,1.0,ok
ATTO_2025_0548,2025-01-26 03:36:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501260340.nc,2025-01-26 03:40:00,4.0,ok
ATTO_2025_0549,2025-01-26 03:52:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501260350.nc,2025-01-26 03:50:00,-2.0,ok
ATTO_2025_0550,2025-01-26 08:50:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501260850.nc,2025-01-26 08:50:00,0.0,ok
ATTO_2025_0551,2025-01-26 10:23:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261020.nc,2025-01-26 10:20:00,-3.0,ok
ATTO_2025_0552,2025-01-26 11:16:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261120.nc,2025-01-26 11:20:00,4.0,ok
ATTO_2025_0553,2025-01-26 12:26:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261230.nc,2025-01-26 12:30:00,4.0,ok
ATTO_2025_0554,2025-01-26 14:01:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261400.nc,2025-01-26 14:00:00,-1.0,ok
ATTO_2025_0555,2025-01-26 14:22:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261420.nc,2025-01-26 14:20:00,-2.0,ok
ATTO_2025_0556,2025-01-26 14:56:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261500.nc,2025-01-26 15:00:00,4.0,ok
ATTO_2025_0557,2025-01-26 15:25:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261520.nc,2025-01-26 15:20:00,-5.0,ok
ATTO_2025_0558,2025-01-26 17:27:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261730.nc,2025-01-26 17:30:00,3.0,ok
ATTO_2025_0559,2025-01-26 18:42:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261840.nc,2025-01-26 18:40:00,-2.0,ok
ATTO_2025_0560,2025-01-26 19:22:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501261920.nc,2025-01-26 19:20:00,-2.0,ok
ATTO_2025_0561,2025-01-26 20:25:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501262020.nc,2025-01-26 20:20:00,-5.0,ok
ATTO_2025_0562,2025-01-26 21:31:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501262130.nc,2025-01-26 21:30:00,-1.0,ok
ATTO_2025_0563,2025-01-26 21:50:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501262150.nc,2025-01-26 21:50:00,0.0,ok
ATTO_2025_0564,2025-01-26 22:12:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501262210.nc,2025-01-26 22:10:00,-2.0,ok
ATTO_2025_0565,2025-01-26 22:46:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501262250.nc,2025-01-26 22:50:00,4.0,ok
ATTO_2025_0566,2025-01-27 01:33:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501270130.nc,2025-01-27 01:30:00,-3.0,ok
ATTO_2025_0567,2025-01-27 04:19:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501270420.nc,2025-01-27 04:20:00,1.0,ok
ATTO_2025_0568,2025-01-27 05:47:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501270550.nc,2025-01-27 05:50:00,3.0,ok
ATTO_2025_0569,2025-01-27 06:23:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501270620.nc,2025-01-27 06:20:00,-3.0,ok
ATTO_2025_0570,2025-01-27 06:55:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501270650.nc,2025-01-27 06:50:00,-5.0,ok
ATTO_2025_0571,2025-01-27 07:06:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501270710.nc,2025-01-27 07:10:00,4.0,ok
ATTO_2025_0572,2025-01-27 08:57:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501270900.nc,2025-01-27 09:00:00,3.0,ok
ATTO_2025_0573,2025-01-27 09:18:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501270920.nc,2025-01-27 09:20:00,2.0,ok
ATTO_2025_0574,2025-01-27 11:41:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501271140.nc,2025-01-27 11:40:00,-1.0,ok
ATTO_2025_0575,2025-01-27 12:38:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501271240.nc,2025-01-27 12:40:00,2.0,ok
ATTO_2025_0576,2025-01-27 13:35:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501271330.nc,2025-01-27 13:30:00,-5.0,ok
ATTO_2025_0577,2025-01-27 15:01:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501271500.nc,2025-01-27 15:00:00,-1.0,ok
ATTO_2025_0578,2025-01-27 15:36:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501271540.nc,2025-01-27 15:40:00,4.0,ok
ATTO_2025_0579,2025-01-27 15:50:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501271550.nc,2025-01-27 15:50:00,0.0,ok
ATTO_2025_0580,2025-01-27 17:16:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501271720.nc,2025-01-27 17:20:00,4.0,ok
ATTO_2025_0581,2025-01-27 19:11:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501271910.nc,2025-01-27 19:10:00,-1.0,ok
ATTO_2025_0582,2025-01-27 20:14:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501272010.nc,2025-01-27 20:10:00,-4.0,ok
ATTO_2025_0583,2025-01-27 21:28:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501272130.nc,2025-01-27 21:30:00,2.0,ok
ATTO_2025_0584,2025-01-27 22:08:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501272210.nc,2025-01-27 22:10:00,2.0,ok
ATTO_2025_0585,2025-01-27 22:58:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501272300.nc,2025-01-27 23:00:00,2.0,ok
ATTO_2025_0586,2025-01-27 23:11:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501272310.nc,2025-01-27 23:10:00,-1.0,ok
ATTO_2025_0587,2025-01-27 23:31:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501272330.nc,2025-01-27 23:30:00,-1.0,ok
ATTO_2025_0588,2025-01-28 00:01:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501280000.nc,2025-01-28 00:00:00,-1.0,ok
ATTO_2025_0589,2025-01-28 00:11:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501280010.nc,2025-01-28 00:10:00,-1.0,ok
ATTO_2025_0590,2025-01-28 00:58:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501280100.nc,2025-01-28 01:00:00,2.0,ok
ATTO_2025_0591,2025-01-28 02:11:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501280210.nc,2025-01-28 02:10:00,-1.0,ok
ATTO_2025_0592,2025-01-28 04:16:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501280420.nc,2025-01-28 04:20:00,4.0,ok
ATTO_2025_0593,2025-01-28 08:39:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501280840.nc,2025-01-28 08:40:00,1.0,ok
ATTO_2025_0594,2025-01-28 10:04:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281000.nc,2025-01-28 10:00:00,-4.0,ok
ATTO_2025_0595,2025-01-28 11:46:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281150.nc,2025-01-28 11:50:00,4.0,ok
ATTO_2025_0596,2025-01-28 12:34:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281230.nc,2025-01-28 12:30:00,-4.0,ok
ATTO_2025_0597,2025-01-28 12:55:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281250.nc,2025-01-28 12:50:00,-5.0,ok
ATTO_2025_0598,2025-01-28 14:04:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281400.nc,2025-01-28 14:00:00,-4.0,ok
ATTO_2025_0599,2025-01-28 14:37:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281440.nc,2025-01-28 14:40:00,3.0,ok
ATTO_2025_0600,2025-01-28 14:47:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281450.nc,2025-01-28 14:50:00,3.0,ok
ATTO_2025_0601,2025-01-28 15:30:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281530.nc,2025-01-28 15:30:00,0.0,ok
ATTO_2025_0602,2025-01-28 16:13:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501281610.nc,2025-01-28 16:10:00,-3.0,ok
ATTO_2025_0603,2025-01-28 20:09:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501282010.nc,2025-01-28 20:10:00,1.0,ok
ATTO_2025_0604,2025-01-28 21:29:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501282130.nc,2025-01-28 21:30:00,1.0,ok
ATTO_2025_0605,2025-01-28 22:07:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501282210.nc,2025-01-28 22:10:00,3.0,ok
ATTO_2025_0606,2025-01-28 22:42:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501282240.nc,2025-01-28 22:40:00,-2.0,ok
ATTO_2025_0607,2025-01-28 23:27:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501282330.nc,2025-01-28 23:30:00,3.0,ok
ATTO_2025_0608,2025-01-29 00:00:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290000.nc,2025-01-29 00:00:00,0.0,ok
ATTO_2025_0610,2025-01-29 01:14:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290110.nc,2025-01-29 01:10:00,-4.0,ok
ATTO_2025_0611,2025-01-29 01:28:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290130.nc,2025-01-29 01:30:00,2.0,ok
ATTO_2025_0612,2025-01-29 02:38:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290240.nc,2025-01-29 02:40:00,2.0,ok
ATTO_2025_0613,2025-01-29 03:18:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290320.nc,2025-01-29 03:20:00,2.0,ok
ATTO_2025_0614,2025-01-29 03:38:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290340.nc,2025-01-29 03:40:00,2.0,ok
ATTO_2025_0615,2025-01-29 04:09:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290410.nc,2025-01-29 04:10:00,1.0,ok
ATTO_2025_0616,2025-01-29 05:20:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290520.nc,2025-01-29 05:20:00,0.0,ok
ATTO_2025_0617,2025-01-29 05:36:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290540.nc,2025-01-29 05:40:00,4.0,ok
ATTO_2025_0618,2025-01-29 08:16:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501290820.nc,2025-01-29 08:20:00,4.0,ok
ATTO_2025_0619,2025-01-29 10:04:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501291000.nc,2025-01-29 10:00:00,-4.0,ok
ATTO_2025_0620,2025-01-29 12:53:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501291250.nc,2025-01-29 12:50:00,-3.0,ok
ATTO_2025_0621,2025-01-29 13:07:00,https://ftp.cptec.inpe.br/goes/goes16/retangular/ch13/2025/01/S10635346_202501291310.nc,2025-01-29 13:10:00,3.0,ok
